State,Year,Quater,Entity_Name,Entity_Type,Insurance_count,Insurance_amount
odisha,2022,4,ganjam,District,1796,2208828.0
odisha,2022,4,kendujhar,District,1405,2004714.0
odisha,2022,4,anugul,District,1150,1705857.0
odisha,2022,4,sambalpur,District,929,1231278.0
odisha,2022,4,jajapur,District,899,1237020.0
odisha,2022,4,baleshwar,District,862,1196546.0
odisha,2022,4,puri,District,828,1131232.0
odisha,2022,4,751024,Pincode,420,476232.0
odisha,2022,4,751006,Pincode,333,391810.0
odisha,2022,4,751002,Pincode,330,390061.0
odisha,2022,4,751019,Pincode,299,377919.0
odisha,2022,4,758001,Pincode,273,321325.0
odisha,2022,4,751003,Pincode,263,308428.0
odisha,2022,4,751012,Pincode,262,332035.0
odisha,2022,4,760001,Pincode,261,338293.0
odisha,2022,4,754010,Pincode,250,219939.0
odisha,2022,4,751021,Pincode,247,360226.0
odisha,2023,1,khordha,District,4227,6118201.0
odisha,2023,1,ganjam,District,1512,2187684.0
odisha,2023,1,cuttack,District,1498,2079804.0
odisha,2023,1,sundargarh,District,1247,1954043.0
odisha,2023,1,kendujhar,District,1008,1547116.0
odisha,2023,1,anugul,District,969,1504703.0
odisha,2023,1,mayurbhanj,District,726,1182684.0
odisha,2023,1,baleshwar,District,665,994911.0
odisha,2023,1,jajapur,District,598,916499.0
odisha,2023,1,sambalpur,District,583,875351.0
odisha,2023,1,751024,Pincode,337,412773.0
odisha,2023,1,751002,Pincode,316,460909.0
odisha,2023,1,751006,Pincode,256,347042.0
odisha,2023,1,751012,Pincode,253,335961.0
odisha,2023,1,751019,Pincode,232,386613.0
odisha,2023,1,751010,Pincode,204,247548.0
odisha,2023,1,751013,Pincode,200,301758.0
odisha,2023,1,751003,Pincode,198,258420.0
odisha,2023,1,760001,Pincode,190,205377.0
odisha,2023,1,758001,Pincode,173,209182.0
odisha,2023,2,khordha,District,4794,6403803.0
odisha,2023,2,cuttack,District,1720,2273417.0
odisha,2023,2,ganjam,District,1485,2026677.0
odisha,2023,2,sundargarh,District,1362,1927023.0
odisha,2023,2,anugul,District,1072,1433799.0
odisha,2023,2,rayagada,District,997,1177491.0
odisha,2023,2,kendujhar,District,981,1461637.0
odisha,2023,2,baleshwar,District,958,1264858.0
odisha,2023,2,mayurbhanj,District,897,1272991.0
odisha,2023,2,sambalpur,District,787,1158501.0
odisha,2023,2,751002,Pincode,407,569938.0
odisha,2023,2,751024,Pincode,395,582764.0
odisha,2023,2,765001,Pincode,297,350642.0
odisha,2023,2,751019,Pincode,284,430138.0
odisha,2023,2,751006,Pincode,254,333809.0
odisha,2023,2,751012,Pincode,252,286442.0
odisha,2023,2,752101,Pincode,220,269208.0
odisha,2023,2,760001,Pincode,214,283329.0
odisha,2023,2,751003,Pincode,213,345198.0
odisha,2023,2,751031,Pincode,199,224681.0
odisha,2023,3,khordha,District,4977,6676447.0
odisha,2023,3,ganjam,District,1649,2137944.0
odisha,2023,3,cuttack,District,1615,2225354.0
odisha,2023,3,sundargarh,District,1333,1836241.0
odisha,2023,3,anugul,District,1115,1539544.0
odisha,2023,3,kendujhar,District,813,1245367.0
odisha,2023,3,baleshwar,District,730,1006763.0
odisha,2023,3,sambalpur,District,720,993849.0
odisha,2023,3,jajapur,District,715,1079031.0
odisha,2023,3,puri,District,634,959197.0
odisha,2023,3,751002,Pincode,355,381118.0
odisha,2023,3,751024,Pincode,333,478476.0
odisha,2023,3,751006,Pincode,275,343167.0
odisha,2023,3,751019,Pincode,267,396391.0
odisha,2023,3,751012,Pincode,260,323269.0
odisha,2023,3,751010,Pincode,256,323130.0
odisha,2023,3,751003,Pincode,250,334006.0
odisha,2023,3,751021,Pincode,222,282532.0
odisha,2023,3,760001,Pincode,220,234243.0
odisha,2023,3,752101,Pincode,209,349387.0
odisha,2023,4,khordha,District,5909,9220158.0
odisha,2023,4,cuttack,District,1778,2754968.0
odisha,2023,4,sundargarh,District,1694,2874571.0
odisha,2023,4,ganjam,District,1678,2575993.0
odisha,2023,4,anugul,District,1457,2073307.0
odisha,2023,4,kendujhar,District,1149,1904341.0
odisha,2023,4,baleshwar,District,956,1362963.0
odisha,2023,4,mayurbhanj,District,857,1488275.0
odisha,2023,4,jajapur,District,840,1318491.0
odisha,2023,4,sambalpur,District,838,1369197.0
odisha,2023,4,751002,Pincode,460,702688.0
odisha,2023,4,751024,Pincode,440,760850.0
odisha,2023,4,751006,Pincode,348,576732.0
odisha,2023,4,751019,Pincode,330,486384.0
odisha,2023,4,751003,Pincode,324,479053.0
odisha,2023,4,751012,Pincode,309,441879.0
odisha,2023,4,751021,Pincode,281,449361.0
odisha,2023,4,751029,Pincode,251,476694.0
odisha,2023,4,751010,Pincode,245,336877.0
odisha,2023,4,760001,Pincode,228,346015.0
odisha,2024,1,khordha,District,5623,8837542.0
odisha,2024,1,cuttack,District,1998,2814396.0
odisha,2024,1,ganjam,District,1969,2698905.0
odisha,2024,1,sundargarh,District,1828,2757561.0
odisha,2024,1,anugul,District,1658,2124479.0
odisha,2024,1,kendujhar,District,1408,2173212.0
odisha,2024,1,baleshwar,District,1081,1339379.0
odisha,2024,1,jajapur,District,1048,1347026.0
odisha,2024,1,mayurbhanj,District,994,1381800.0
odisha,2024,1,sambalpur,District,907,1410239.0
odisha,2024,1,751024,Pincode,420,686625.0
odisha,2024,1,751002,Pincode,417,636943.0
odisha,2024,1,751006,Pincode,346,464142.0
odisha,2024,1,751019,Pincode,318,604998.0
odisha,2024,1,751012,Pincode,312,433196.0
odisha,2024,1,751003,Pincode,308,608101.0
odisha,2024,1,758001,Pincode,246,389966.0
odisha,2024,1,755026,Pincode,242,301649.0
odisha,2024,1,756001,Pincode,235,290678.0
odisha,2024,1,768201,Pincode,231,254716.0
odisha,2024,2,khordha,District,4985,8243923.0
odisha,2024,2,cuttack,District,1898,2913443.0
odisha,2024,2,ganjam,District,1774,2491620.0
odisha,2024,2,sundargarh,District,1587,2583961.0
odisha,2024,2,anugul,District,1414,1906915.0
odisha,2024,2,kendujhar,District,1211,1932061.0
odisha,2024,2,baleshwar,District,1012,1354016.0
odisha,2024,2,jajapur,District,951,1391924.0
odisha,2024,2,mayurbhanj,District,867,1223247.0
odisha,2024,2,sambalpur,District,829,1391452.0
odisha,2024,2,751002,Pincode,379,663774.0
odisha,2024,2,751024,Pincode,328,607381.0
odisha,2024,2,751019,Pincode,286,565898.0
odisha,2024,2,752101,Pincode,252,441548.0
odisha,2024,2,768201,Pincode,244,329596.0
odisha,2024,2,758035,Pincode,242,411266.0
odisha,2024,2,751006,Pincode,239,362941.0
odisha,2024,2,751012,Pincode,232,456471.0
odisha,2024,2,751003,Pincode,228,350660.0
odisha,2024,2,751021,Pincode,216,377365.0
odisha,2024,3,khordha,District,6027,9409800.0
odisha,2024,3,cuttack,District,2147,3173459.0
odisha,2024,3,ganjam,District,1904,2730820.0
odisha,2024,3,sundargarh,District,1759,2865130.0
odisha,2024,3,angul,District,1598,2207127.0
odisha,2024,3,kendujhar,District,1057,1873195.0
odisha,2024,3,jajpur,District,1002,1445139.0
odisha,2024,3,baleswar,District,998,1306093.0
odisha,2024,3,sambalpur,District,921,1368331.0
odisha,2024,3,mayurbhanj,District,896,1455589.0
odisha,2024,3,751002,Pincode,552,876381.0
odisha,2024,3,751006,Pincode,482,711648.0
odisha,2024,3,751019,Pincode,381,815307.0
odisha,2024,3,751024,Pincode,361,551483.0
odisha,2024,3,768201,Pincode,337,447863.0
odisha,2024,3,751017,Pincode,278,376226.0
odisha,2024,3,759122,Pincode,260,298511.0
odisha,2024,3,760001,Pincode,247,400093.0
odisha,2024,3,751030,Pincode,246,434590.0
odisha,2024,3,751010,Pincode,240,361326.0
odisha,2024,4,khordha,District,7013,11119730.0
odisha,2024,4,cuttack,District,2474,3434067.0
odisha,2024,4,ganjam,District,2256,3083743.0
odisha,2024,4,angul,District,2164,2865214.0
odisha,2024,4,sundargarh,District,2121,3211980.0
odisha,2024,4,kendujhar,District,1417,2115137.0
odisha,2024,4,jajpur,District,1324,1682849.0
odisha,2024,4,baleswar,District,1306,1642759.0
odisha,2024,4,mayurbhanj,District,1213,1798191.0
odisha,2024,4,sambalpur,District,1115,1630527.0
odisha,2024,4,751002,Pincode,567,876310.0
odisha,2024,4,751006,Pincode,515,729337.0
odisha,2024,4,751024,Pincode,467,849596.0
odisha,2024,4,751019,Pincode,431,829256.0
odisha,2024,4,768201,Pincode,360,463244.0
odisha,2024,4,759122,Pincode,346,436905.0
odisha,2024,4,751017,Pincode,328,513917.0
odisha,2024,4,752002,Pincode,281,450888.0
odisha,2024,4,751010,Pincode,280,433213.0
odisha,2024,4,759143,Pincode,280,309452.0
puducherry,2020,2,puducherry,District,98,18574.0
puducherry,2020,2,yanam,District,12,2687.0
puducherry,2020,2,karaikal,District,1,708.0
puducherry,2020,2,mahe,District,1,282.0
puducherry,2020,2,605013,Pincode,25,3845.0
puducherry,2020,2,533464,Pincode,12,2687.0
puducherry,2020,2,605004,Pincode,10,2018.0
puducherry,2020,2,605012,Pincode,10,2001.0
puducherry,2020,2,605107,Pincode,9,1869.0
puducherry,2020,2,605006,Pincode,7,1139.0
puducherry,2020,2,605010,Pincode,7,1269.0
puducherry,2020,2,605009,Pincode,7,1444.0
puducherry,2020,2,605110,Pincode,6,1510.0
puducherry,2020,2,605008,Pincode,5,1037.0
puducherry,2020,3,puducherry,District,143,40754.0
puducherry,2020,3,yanam,District,25,6919.0
puducherry,2020,3,karaikal,District,14,5445.0
puducherry,2020,3,mahe,District,9,5281.0
puducherry,2020,3,605004,Pincode,26,6761.0
puducherry,2020,3,533464,Pincode,25,6919.0
puducherry,2020,3,605007,Pincode,20,3515.0
puducherry,2020,3,605008,Pincode,18,6236.0
puducherry,2020,3,605110,Pincode,17,4720.0
puducherry,2020,3,605013,Pincode,13,3405.0
puducherry,2020,3,605010,Pincode,13,3400.0
puducherry,2020,3,605009,Pincode,8,2040.0
puducherry,2020,3,605107,Pincode,6,1511.0
puducherry,2020,3,673333,Pincode,6,2495.0
puducherry,2020,4,puducherry,District,202,165945.0
puducherry,2020,4,karaikal,District,21,21295.0
puducherry,2020,4,yanam,District,7,5973.0
puducherry,2020,4,mahe,District,4,4742.0
puducherry,2020,4,605110,Pincode,35,42490.0
puducherry,2020,4,605001,Pincode,22,9452.0
puducherry,2020,4,605008,Pincode,20,16367.0
puducherry,2020,4,605004,Pincode,16,9285.0
puducherry,2020,4,605007,Pincode,15,12698.0
puducherry,2020,4,609602,Pincode,13,9812.0
puducherry,2020,4,605009,Pincode,12,13308.0
puducherry,2020,4,605010,Pincode,11,8563.0
puducherry,2020,4,605502,Pincode,10,5826.0
puducherry,2020,4,607402,Pincode,10,6812.0
puducherry,2021,1,puducherry,District,283,254440.0
puducherry,2021,1,karaikal,District,73,87255.0
puducherry,2021,1,yanam,District,8,3551.0
puducherry,2021,1,mahe,District,8,6581.0
puducherry,2021,1,605110,Pincode,35,36039.0
puducherry,2021,1,605008,Pincode,32,26545.0
puducherry,2021,1,609602,Pincode,30,32794.0
puducherry,2021,1,605013,Pincode,28,23138.0
puducherry,2021,1,605009,Pincode,28,24756.0
puducherry,2021,1,605004,Pincode,24,21925.0
puducherry,2021,1,605107,Pincode,22,15446.0
puducherry,2021,1,609605,Pincode,21,27475.0
puducherry,2021,1,605001,Pincode,17,8305.0
puducherry,2021,1,605002,Pincode,15,6531.0
puducherry,2021,2,puducherry,District,455,432658.0
puducherry,2021,2,karaikal,District,45,53202.0
puducherry,2021,2,yanam,District,21,10606.0
puducherry,2021,2,mahe,District,5,11811.0
puducherry,2021,2,605110,Pincode,51,51808.0
puducherry,2021,2,605009,Pincode,49,30103.0
puducherry,2021,2,605107,Pincode,44,58548.0
puducherry,2021,2,605004,Pincode,39,36832.0
puducherry,2021,2,605012,Pincode,38,18088.0
puducherry,2021,2,605008,Pincode,36,57929.0
puducherry,2021,2,605013,Pincode,35,23436.0
puducherry,2021,2,605011,Pincode,30,21954.0
puducherry,2021,2,533464,Pincode,21,10606.0
puducherry,2021,2,605014,Pincode,21,20694.0
puducherry,2021,3,puducherry,District,494,464835.0
puducherry,2021,3,karaikal,District,45,61640.0
puducherry,2021,3,mahe,District,16,25578.0
puducherry,2021,3,yanam,District,6,4389.0
puducherry,2021,3,605110,Pincode,88,82245.0
puducherry,2021,3,605008,Pincode,50,40599.0
puducherry,2021,3,605001,Pincode,44,40809.0
puducherry,2021,3,605004,Pincode,42,50004.0
puducherry,2021,3,605011,Pincode,36,24615.0
puducherry,2021,3,605107,Pincode,31,33955.0
puducherry,2021,3,605013,Pincode,28,14402.0
puducherry,2021,3,605009,Pincode,27,25538.0
puducherry,2021,3,605007,Pincode,27,23122.0
puducherry,2021,3,605010,Pincode,26,33431.0
puducherry,2021,4,puducherry,District,685,767854.0
puducherry,2021,4,karaikal,District,54,84570.0
puducherry,2021,4,yanam,District,25,60936.0
puducherry,2021,4,mahe,District,22,33247.0
puducherry,2021,4,605004,Pincode,99,88881.0
puducherry,2021,4,605110,Pincode,85,115489.0
puducherry,2021,4,605008,Pincode,70,84065.0
puducherry,2021,4,605001,Pincode,63,67663.0
puducherry,2021,4,605107,Pincode,52,69467.0
puducherry,2021,4,605009,Pincode,51,63088.0
puducherry,2021,4,605013,Pincode,35,38864.0
puducherry,2021,4,605011,Pincode,31,28219.0
puducherry,2021,4,605012,Pincode,30,26162.0
puducherry,2021,4,605010,Pincode,30,23780.0
puducherry,2022,1,puducherry,District,1026,1416491.0
puducherry,2022,1,karaikal,District,113,163884.0
puducherry,2022,1,mahe,District,31,51885.0
puducherry,2022,1,yanam,District,29,31144.0
puducherry,2022,1,605110,Pincode,154,245314.0
puducherry,2022,1,605004,Pincode,139,159538.0
puducherry,2022,1,605008,Pincode,125,184389.0
puducherry,2022,1,605009,Pincode,86,112704.0
puducherry,2022,1,605107,Pincode,68,116251.0
puducherry,2022,1,605001,Pincode,65,89168.0
puducherry,2022,1,605011,Pincode,61,77242.0
puducherry,2022,1,605007,Pincode,56,89895.0
puducherry,2022,1,605013,Pincode,50,54205.0
puducherry,2022,1,609602,Pincode,49,74226.0
puducherry,2022,2,puducherry,District,981,1315292.0
puducherry,2022,2,karaikal,District,107,163314.0
puducherry,2022,2,mahe,District,40,79820.0
puducherry,2022,2,yanam,District,28,39360.0
puducherry,2022,2,605004,Pincode,111,118089.0
puducherry,2022,2,605110,Pincode,107,123595.0
puducherry,2022,2,605008,Pincode,96,134849.0
puducherry,2022,2,605009,Pincode,83,154958.0
puducherry,2022,2,605013,Pincode,71,72608.0
puducherry,2022,2,605002,Pincode,70,117695.0
puducherry,2022,2,605107,Pincode,62,89533.0
puducherry,2022,2,605011,Pincode,60,62367.0
puducherry,2022,2,605001,Pincode,51,73363.0
puducherry,2022,2,605007,Pincode,49,78356.0
puducherry,2022,3,puducherry,District,1335,1659848.0
puducherry,2022,3,karaikal,District,174,251500.0
puducherry,2022,3,mahe,District,49,75160.0
puducherry,2022,3,yanam,District,27,39021.0
puducherry,2022,3,605004,Pincode,151,202621.0
puducherry,2022,3,605110,Pincode,151,166796.0
puducherry,2022,3,605008,Pincode,140,195554.0
puducherry,2022,3,605009,Pincode,128,166996.0
puducherry,2022,3,605001,Pincode,117,159472.0
puducherry,2022,3,605011,Pincode,95,82802.0
puducherry,2022,3,609602,Pincode,81,98734.0
puducherry,2022,3,605107,Pincode,81,137613.0
puducherry,2022,3,605013,Pincode,71,65945.0
puducherry,2022,3,605010,Pincode,70,79289.0
puducherry,2022,4,puducherry,District,1916,2147849.0
puducherry,2022,4,karaikal,District,304,389357.0
puducherry,2022,4,mahe,District,68,79299.0
puducherry,2022,4,yanam,District,43,76625.0
puducherry,2022,4,605110,Pincode,274,341666.0
puducherry,2022,4,605008,Pincode,205,219244.0
puducherry,2022,4,605004,Pincode,184,203802.0
puducherry,2022,4,605009,Pincode,158,170559.0
puducherry,2022,4,605010,Pincode,143,150285.0
puducherry,2022,4,609602,Pincode,133,154944.0
puducherry,2022,4,605107,Pincode,128,199743.0
puducherry,2022,4,605001,Pincode,123,107368.0
puducherry,2022,4,605011,Pincode,122,120069.0
puducherry,2022,4,605007,Pincode,109,127663.0
puducherry,2023,1,puducherry,District,1684,2191876.0
puducherry,2023,1,karaikal,District,168,247909.0
puducherry,2023,1,mahe,District,69,92308.0
puducherry,2023,1,yanam,District,34,60998.0
puducherry,2023,1,605110,Pincode,257,370449.0
puducherry,2023,1,605004,Pincode,181,214505.0
puducherry,2023,1,605008,Pincode,140,197149.0
puducherry,2023,1,605107,Pincode,128,180433.0
puducherry,2023,1,605001,Pincode,122,138236.0
puducherry,2023,1,605009,Pincode,120,163173.0
puducherry,2023,1,605013,Pincode,111,133377.0
puducherry,2023,1,605010,Pincode,104,155899.0
puducherry,2023,1,605011,Pincode,103,119165.0
puducherry,2023,1,605007,Pincode,100,150714.0
puducherry,2023,2,puducherry,District,1527,2210627.0
puducherry,2023,2,karaikal,District,188,252023.0
puducherry,2023,2,mahe,District,62,102248.0
puducherry,2023,2,yanam,District,32,49108.0
puducherry,2023,2,605110,Pincode,205,261091.0
puducherry,2023,2,605008,Pincode,174,265923.0
puducherry,2023,2,605004,Pincode,163,232219.0
puducherry,2023,2,605009,Pincode,102,180860.0
puducherry,2023,2,609602,Pincode,102,105787.0
puducherry,2023,2,605107,Pincode,98,170490.0
puducherry,2023,2,605001,Pincode,93,120504.0
puducherry,2023,2,605011,Pincode,91,97919.0
puducherry,2023,2,605013,Pincode,90,94929.0
puducherry,2023,2,605010,Pincode,89,163818.0
puducherry,2023,3,puducherry,District,1891,2380727.0
puducherry,2023,3,karaikal,District,234,352670.0
puducherry,2023,3,mahe,District,74,113412.0
puducherry,2023,3,yanam,District,33,44838.0
puducherry,2023,3,605110,Pincode,242,298911.0
puducherry,2023,3,605008,Pincode,191,222480.0
puducherry,2023,3,605004,Pincode,179,217009.0
puducherry,2023,3,605009,Pincode,149,250547.0
puducherry,2023,3,605001,Pincode,139,112770.0
puducherry,2023,3,605107,Pincode,137,230682.0
puducherry,2023,3,605013,Pincode,134,127319.0
puducherry,2023,3,605011,Pincode,121,135760.0
puducherry,2023,3,609602,Pincode,115,148702.0
puducherry,2023,3,605007,Pincode,111,155918.0
puducherry,2023,4,puducherry,District,2093,2921421.0
puducherry,2023,4,karaikal,District,228,321006.0
puducherry,2023,4,mahe,District,86,109590.0
puducherry,2023,4,yanam,District,40,67378.0
puducherry,2023,4,605110,Pincode,298,445364.0
puducherry,2023,4,605004,Pincode,218,308789.0
puducherry,2023,4,605008,Pincode,208,337675.0
puducherry,2023,4,605009,Pincode,168,244892.0
puducherry,2023,4,605107,Pincode,160,229856.0
puducherry,2023,4,605011,Pincode,148,204477.0
puducherry,2023,4,605007,Pincode,137,184571.0
puducherry,2023,4,605013,Pincode,130,166850.0
puducherry,2023,4,605001,Pincode,118,118016.0
puducherry,2023,4,609602,Pincode,116,163177.0
puducherry,2024,1,puducherry,District,2273,3067571.0
puducherry,2024,1,karaikal,District,271,445825.0
puducherry,2024,1,mahe,District,95,174996.0
puducherry,2024,1,yanam,District,63,105162.0
puducherry,2024,1,605110,Pincode,337,442639.0
puducherry,2024,1,605107,Pincode,234,279643.0
puducherry,2024,1,605004,Pincode,215,303392.0
puducherry,2024,1,605008,Pincode,177,235500.0
puducherry,2024,1,605011,Pincode,148,189712.0
puducherry,2024,1,605009,Pincode,147,223041.0
puducherry,2024,1,605010,Pincode,140,180643.0
puducherry,2024,1,605007,Pincode,136,196559.0
puducherry,2024,1,605013,Pincode,129,189947.0
puducherry,2024,1,609602,Pincode,112,203015.0
puducherry,2024,2,puducherry,District,1970,2832692.0
puducherry,2024,2,karaikal,District,225,327567.0
puducherry,2024,2,mahe,District,75,124200.0
puducherry,2024,2,yanam,District,34,38538.0
puducherry,2024,2,605110,Pincode,271,351041.0
puducherry,2024,2,605008,Pincode,197,308347.0
puducherry,2024,2,605004,Pincode,193,303844.0
puducherry,2024,2,605107,Pincode,174,231838.0
puducherry,2024,2,605007,Pincode,141,198971.0
puducherry,2024,2,605009,Pincode,131,168603.0
puducherry,2024,2,605010,Pincode,126,157073.0
puducherry,2024,2,605011,Pincode,120,236685.0
puducherry,2024,2,605013,Pincode,113,185236.0
puducherry,2024,2,605001,Pincode,109,136141.0
puducherry,2024,3,puducherry,District,2218,3327539.0
puducherry,2024,3,karaikal,District,234,399089.0
puducherry,2024,3,mahe,District,103,157491.0
puducherry,2024,3,yanam,District,45,84404.0
puducherry,2024,3,605009,Pincode,287,408837.0
puducherry,2024,3,605110,Pincode,236,369114.0
puducherry,2024,3,605001,Pincode,204,268823.0
puducherry,2024,3,605008,Pincode,188,300022.0
puducherry,2024,3,605007,Pincode,144,233518.0
puducherry,2024,3,605011,Pincode,143,209036.0
puducherry,2024,3,605005,Pincode,110,151004.0
puducherry,2024,3,605013,Pincode,110,155410.0
puducherry,2024,3,605004,Pincode,109,181091.0
puducherry,2024,3,673310,Pincode,103,157491.0
puducherry,2024,4,puducherry,District,2410,3316201.0
puducherry,2024,4,karaikal,District,273,342060.0
puducherry,2024,4,mahe,District,102,162441.0
puducherry,2024,4,yanam,District,53,75331.0
puducherry,2024,4,605009,Pincode,284,353074.0
puducherry,2024,4,605110,Pincode,258,380575.0
puducherry,2024,4,605001,Pincode,227,287887.0
puducherry,2024,4,605008,Pincode,224,364534.0
puducherry,2024,4,609602,Pincode,138,163124.0
puducherry,2024,4,605007,Pincode,135,236186.0
puducherry,2024,4,605011,Pincode,132,139913.0
puducherry,2024,4,605004,Pincode,120,154758.0
puducherry,2024,4,605005,Pincode,113,144470.0
puducherry,2024,4,605013,Pincode,104,157876.0
punjab,2020,2,ludhiana,District,558,104769.0
punjab,2020,2,sas nagar,District,352,63936.0
punjab,2020,2,jalandhar,District,296,54064.0
punjab,2020,2,amritsar,District,156,31594.0
punjab,2020,2,patiala,District,107,21680.0
punjab,2020,2,bathinda,District,76,16389.0
punjab,2020,2,hoshiarpur,District,73,15546.0
punjab,2020,2,sangrur,District,64,12663.0
punjab,2020,2,sri muktsar sahib,District,50,9490.0
punjab,2020,2,tarn taran,District,35,7444.0
punjab,2020,2,143001,Pincode,122,23909.0
punjab,2020,2,144008,Pincode,99,15954.0
punjab,2020,2,140301,Pincode,67,11885.0
punjab,2020,2,141001,Pincode,66,12585.0
punjab,2020,2,141008,Pincode,65,10793.0
punjab,2020,2,141003,Pincode,61,10348.0
punjab,2020,2,140603,Pincode,52,10310.0
punjab,2020,2,141010,Pincode,47,9317.0
punjab,2020,2,160104,Pincode,44,7162.0
punjab,2020,2,140501,Pincode,38,5579.0
punjab,2020,3,ludhiana,District,580,147327.0
punjab,2020,3,sas nagar,District,361,98689.0
punjab,2020,3,jalandhar,District,209,64695.0
punjab,2020,3,patiala,District,202,55606.0
punjab,2020,3,amritsar,District,194,52044.0
punjab,2020,3,bathinda,District,142,38321.0
punjab,2020,3,tarn taran,District,81,18363.0
punjab,2020,3,hoshiarpur,District,80,22366.0
punjab,2020,3,rupnagar,District,66,21805.0
punjab,2020,3,sangrur,District,66,19107.0
punjab,2020,3,143001,Pincode,136,35876.0
punjab,2020,3,141008,Pincode,90,19081.0
punjab,2020,3,140603,Pincode,69,20263.0
punjab,2020,3,140301,Pincode,66,20065.0
punjab,2020,3,143422,Pincode,55,10943.0
punjab,2020,3,147001,Pincode,52,16109.0
punjab,2020,3,141003,Pincode,46,12736.0
punjab,2020,3,141001,Pincode,42,12569.0
punjab,2020,3,141010,Pincode,41,8132.0
punjab,2020,3,151001,Pincode,41,13101.0
punjab,2020,4,ludhiana,District,516,306909.0
punjab,2020,4,sas nagar,District,365,275714.0
punjab,2020,4,jalandhar,District,249,179846.0
punjab,2020,4,amritsar,District,179,180379.0
punjab,2020,4,bathinda,District,159,131704.0
punjab,2020,4,patiala,District,156,100202.0
punjab,2020,4,hoshiarpur,District,99,104137.0
punjab,2020,4,sangrur,District,79,27515.0
punjab,2020,4,firozepur,District,75,63082.0
punjab,2020,4,pathankot,District,74,103285.0
punjab,2020,4,143001,Pincode,123,81797.0
punjab,2020,4,141008,Pincode,69,48316.0
punjab,2020,4,140603,Pincode,67,53258.0
punjab,2020,4,144005,Pincode,51,28200.0
punjab,2020,4,151005,Pincode,49,41970.0
punjab,2020,4,141010,Pincode,46,28298.0
punjab,2020,4,145001,Pincode,44,60796.0
punjab,2020,4,141003,Pincode,42,20814.0
punjab,2020,4,140301,Pincode,41,29686.0
punjab,2020,4,140308,Pincode,39,21359.0
punjab,2021,1,ludhiana,District,861,369315.0
punjab,2021,1,sas nagar,District,535,368411.0
punjab,2021,1,amritsar,District,324,190419.0
punjab,2021,1,jalandhar,District,261,170388.0
punjab,2021,1,patiala,District,236,131202.0
punjab,2021,1,bathinda,District,220,150288.0
punjab,2021,1,sangrur,District,165,118078.0
punjab,2021,1,hoshiarpur,District,151,138240.0
punjab,2021,1,fazilka,District,125,82640.0
punjab,2021,1,firozepur,District,113,101355.0
punjab,2021,1,143001,Pincode,212,90359.0
punjab,2021,1,141008,Pincode,132,47671.0
punjab,2021,1,141003,Pincode,96,29227.0
punjab,2021,1,160055,Pincode,87,43636.0
punjab,2021,1,140603,Pincode,74,55956.0
punjab,2021,1,151005,Pincode,60,47191.0
punjab,2021,1,141007,Pincode,57,16218.0
punjab,2021,1,147001,Pincode,56,35180.0
punjab,2021,1,141010,Pincode,55,16027.0
punjab,2021,1,151001,Pincode,55,17597.0
punjab,2021,2,ludhiana,District,898,599843.0
punjab,2021,2,sas nagar,District,587,542602.0
punjab,2021,2,amritsar,District,399,363006.0
punjab,2021,2,jalandhar,District,288,271427.0
punjab,2021,2,bathinda,District,273,242611.0
punjab,2021,2,patiala,District,256,207085.0
punjab,2021,2,hoshiarpur,District,159,280629.0
punjab,2021,2,sangrur,District,157,130688.0
punjab,2021,2,fazilka,District,143,107808.0
punjab,2021,2,pathankot,District,142,161045.0
punjab,2021,2,143001,Pincode,266,228609.0
punjab,2021,2,141008,Pincode,136,77033.0
punjab,2021,2,140603,Pincode,107,130579.0
punjab,2021,2,145001,Pincode,95,90397.0
punjab,2021,2,141003,Pincode,86,62933.0
punjab,2021,2,151001,Pincode,83,64141.0
punjab,2021,2,151005,Pincode,81,92499.0
punjab,2021,2,141001,Pincode,72,62977.0
punjab,2021,2,140301,Pincode,63,57128.0
punjab,2021,2,141007,Pincode,55,36304.0
punjab,2021,3,ludhiana,District,988,855879.0
punjab,2021,3,sas nagar,District,610,742657.0
punjab,2021,3,jalandhar,District,448,478633.0
punjab,2021,3,amritsar,District,369,332103.0
punjab,2021,3,sangrur,District,353,250351.0
punjab,2021,3,bathinda,District,275,301456.0
punjab,2021,3,patiala,District,268,266364.0
punjab,2021,3,mansa,District,197,99917.0
punjab,2021,3,hoshiarpur,District,181,306291.0
punjab,2021,3,pathankot,District,165,291101.0
punjab,2021,3,143001,Pincode,238,172614.0
punjab,2021,3,148001,Pincode,175,72332.0
punjab,2021,3,151501,Pincode,157,57910.0
punjab,2021,3,141008,Pincode,141,112886.0
punjab,2021,3,141001,Pincode,130,119194.0
punjab,2021,3,140603,Pincode,115,110933.0
punjab,2021,3,151001,Pincode,108,55392.0
punjab,2021,3,145001,Pincode,99,190421.0
punjab,2021,3,144001,Pincode,81,68353.0
punjab,2021,3,140308,Pincode,75,89301.0
punjab,2021,4,sas nagar,District,1079,1484361.0
punjab,2021,4,ludhiana,District,863,1315925.0
punjab,2021,4,mansa,District,563,282635.0
punjab,2021,4,jalandhar,District,504,737684.0
punjab,2021,4,amritsar,District,482,837451.0
punjab,2021,4,bathinda,District,458,618169.0
punjab,2021,4,patiala,District,350,513607.0
punjab,2021,4,hoshiarpur,District,347,722687.0
punjab,2021,4,sangrur,District,277,286504.0
