State,Year,Quater,Entity_Name,Entity_Type,User_count
arunachal-pradesh,2022,2,lohit,State,20325
arunachal-pradesh,2022,2,tawang,State,16475
arunachal-pradesh,2022,2,west siang,State,15231
arunachal-pradesh,2022,2,namsai,State,14887
arunachal-pradesh,2022,2,lower dibang valley,State,12040
arunachal-pradesh,2022,2,lower subansiri,State,11479
arunachal-pradesh,2022,3,papum pare,State,124095
arunachal-pradesh,2022,3,west kameng,State,30964
arunachal-pradesh,2022,3,changlang,State,29965
arunachal-pradesh,2022,3,east siang,State,28698
arunachal-pradesh,2022,3,lohit,State,21385
arunachal-pradesh,2022,3,tawang,State,17281
arunachal-pradesh,2022,3,west siang,State,16063
arunachal-pradesh,2022,3,namsai,State,15642
arunachal-pradesh,2022,3,lower dibang valley,State,12668
arunachal-pradesh,2022,3,lower subansiri,State,12085
arunachal-pradesh,2022,4,papum pare,State,130306
arunachal-pradesh,2022,4,west kameng,State,32237
arunachal-pradesh,2022,4,changlang,State,31196
arunachal-pradesh,2022,4,east siang,State,30033
arunachal-pradesh,2022,4,lohit,State,22359
arunachal-pradesh,2022,4,tawang,State,18003
arunachal-pradesh,2022,4,west siang,State,16816
arunachal-pradesh,2022,4,namsai,State,16322
arunachal-pradesh,2022,4,lower dibang valley,State,13188
arunachal-pradesh,2022,4,lower subansiri,State,12630
arunachal-pradesh,2023,1,papum pare,State,136357
arunachal-pradesh,2023,1,west kameng,State,33625
arunachal-pradesh,2023,1,changlang,State,32646
arunachal-pradesh,2023,1,east siang,State,31416
arunachal-pradesh,2023,1,lohit,State,23429
arunachal-pradesh,2023,1,tawang,State,18817
arunachal-pradesh,2023,1,west siang,State,17590
arunachal-pradesh,2023,1,namsai,State,17064
arunachal-pradesh,2023,1,lower dibang valley,State,13811
arunachal-pradesh,2023,1,lower subansiri,State,13220
arunachal-pradesh,2023,2,papum pare,State,141879
arunachal-pradesh,2023,2,west kameng,State,35075
arunachal-pradesh,2023,2,changlang,State,34286
arunachal-pradesh,2023,2,east siang,State,32826
arunachal-pradesh,2023,2,lohit,State,24522
arunachal-pradesh,2023,2,tawang,State,19674
arunachal-pradesh,2023,2,west siang,State,18396
arunachal-pradesh,2023,2,namsai,State,17877
arunachal-pradesh,2023,2,lower dibang valley,State,14441
arunachal-pradesh,2023,2,lower subansiri,State,13816
arunachal-pradesh,2023,3,papum pare,State,147681
arunachal-pradesh,2023,3,west kameng,State,36577
arunachal-pradesh,2023,3,changlang,State,35843
arunachal-pradesh,2023,3,east siang,State,34293
arunachal-pradesh,2023,3,lohit,State,25647
arunachal-pradesh,2023,3,tawang,State,20501
arunachal-pradesh,2023,3,west siang,State,19174
arunachal-pradesh,2023,3,namsai,State,18704
arunachal-pradesh,2023,3,lower dibang valley,State,15073
arunachal-pradesh,2023,3,lower subansiri,State,14442
arunachal-pradesh,2023,4,papum pare,State,153071
arunachal-pradesh,2023,4,west kameng,State,37896
arunachal-pradesh,2023,4,changlang,State,37357
arunachal-pradesh,2023,4,east siang,State,35633
arunachal-pradesh,2023,4,lohit,State,26708
arunachal-pradesh,2023,4,tawang,State,21219
arunachal-pradesh,2023,4,west siang,State,19949
arunachal-pradesh,2023,4,namsai,State,19452
arunachal-pradesh,2023,4,lower dibang valley,State,15725
arunachal-pradesh,2023,4,lower subansiri,State,15092
arunachal-pradesh,2024,1,papum pare,State,159264
arunachal-pradesh,2024,1,west kameng,State,39484
arunachal-pradesh,2024,1,changlang,State,39144
arunachal-pradesh,2024,1,east siang,State,37296
arunachal-pradesh,2024,1,lohit,State,27954
arunachal-pradesh,2024,1,tawang,State,22104
arunachal-pradesh,2024,1,west siang,State,20794
arunachal-pradesh,2024,1,namsai,State,20361
arunachal-pradesh,2024,1,lower dibang valley,State,16456
arunachal-pradesh,2024,1,lower subansiri,State,15784
arunachal-pradesh,2024,2,papum pare,State,165311
arunachal-pradesh,2024,2,west kameng,State,40932
arunachal-pradesh,2024,2,changlang,State,40721
arunachal-pradesh,2024,2,east siang,State,38672
arunachal-pradesh,2024,2,lohit,State,28987
arunachal-pradesh,2024,2,tawang,State,22929
arunachal-pradesh,2024,2,west siang,State,21620
arunachal-pradesh,2024,2,namsai,State,21156
arunachal-pradesh,2024,2,lower dibang valley,State,17096
arunachal-pradesh,2024,2,lower subansiri,State,16421
arunachal-pradesh,2024,3,itanagar capital complex,State,176072
arunachal-pradesh,2024,3,papum pare,State,53069
arunachal-pradesh,2024,3,west kameng,State,52957
arunachal-pradesh,2024,3,east siang,State,50287
arunachal-pradesh,2024,3,changlang,State,47059
arunachal-pradesh,2024,3,namsai,State,37104
arunachal-pradesh,2024,3,tawang,State,30404
arunachal-pradesh,2024,3,west siang,State,30153
arunachal-pradesh,2024,3,lohit,State,26089
arunachal-pradesh,2024,3,lower subansiri,State,25867
arunachal-pradesh,2024,4,itanagar capital complex,State,181946
arunachal-pradesh,2024,4,papum pare,State,55084
arunachal-pradesh,2024,4,west kameng,State,54415
arunachal-pradesh,2024,4,east siang,State,52187
arunachal-pradesh,2024,4,changlang,State,49057
arunachal-pradesh,2024,4,namsai,State,38550
arunachal-pradesh,2024,4,west siang,State,31241
arunachal-pradesh,2024,4,tawang,State,30390
arunachal-pradesh,2024,4,lohit,State,26973
arunachal-pradesh,2024,4,lower subansiri,State,26789
assam,2018,1,kamrup metropolitan,State,87336
assam,2018,1,dibrugarh,State,21182
assam,2018,1,barpeta,State,20485
assam,2018,1,nagaon,State,19619
assam,2018,1,cachar,State,19567
assam,2018,1,sonitpur,State,18986
assam,2018,1,jorhat,State,16442
assam,2018,1,tinsukia,State,15998
assam,2018,1,kamrup,State,15241
assam,2018,1,dhubri,State,11421
assam,2018,2,kamrup metropolitan,State,124720
assam,2018,2,dibrugarh,State,30527
assam,2018,2,barpeta,State,29882
assam,2018,2,nagaon,State,29412
assam,2018,2,cachar,State,29381
assam,2018,2,sonitpur,State,28409
assam,2018,2,tinsukia,State,23900
assam,2018,2,jorhat,State,23683
assam,2018,2,kamrup,State,23595
assam,2018,2,dhubri,State,16701
assam,2018,3,kamrup metropolitan,State,164101
assam,2018,3,barpeta,State,41158
assam,2018,3,cachar,State,40888
assam,2018,3,dibrugarh,State,40711
assam,2018,3,nagaon,State,40687
assam,2018,3,sonitpur,State,38797
assam,2018,3,kamrup,State,33197
assam,2018,3,tinsukia,State,32870
assam,2018,3,jorhat,State,32134
assam,2018,3,dhubri,State,22705
assam,2018,4,kamrup metropolitan,State,214212
assam,2018,4,barpeta,State,55068
assam,2018,4,nagaon,State,54395
assam,2018,4,cachar,State,53209
assam,2018,4,dibrugarh,State,52539
assam,2018,4,sonitpur,State,51420
assam,2018,4,kamrup,State,44868
assam,2018,4,tinsukia,State,42624
assam,2018,4,jorhat,State,41100
assam,2018,4,dhubri,State,30132
assam,2019,1,kamrup metropolitan,State,255112
assam,2019,1,barpeta,State,67729
assam,2019,1,nagaon,State,66306
assam,2019,1,cachar,State,64241
assam,2019,1,dibrugarh,State,62656
assam,2019,1,sonitpur,State,62218
assam,2019,1,kamrup,State,54910
assam,2019,1,tinsukia,State,51108
assam,2019,1,jorhat,State,48594
assam,2019,1,dhubri,State,36652
assam,2019,2,kamrup metropolitan,State,299219
assam,2019,2,barpeta,State,80544
assam,2019,2,nagaon,State,79322
assam,2019,2,cachar,State,76533
assam,2019,2,dibrugarh,State,74342
assam,2019,2,sonitpur,State,73717
assam,2019,2,kamrup,State,65883
assam,2019,2,tinsukia,State,60548
assam,2019,2,jorhat,State,56713
assam,2019,2,dhubri,State,43396
assam,2019,3,kamrup metropolitan,State,340588
assam,2019,3,nagaon,State,100993
assam,2019,3,barpeta,State,92001
assam,2019,3,cachar,State,88048
assam,2019,3,dibrugarh,State,84029
assam,2019,3,sonitpur,State,83930
assam,2019,3,kamrup,State,75174
assam,2019,3,tinsukia,State,68999
assam,2019,3,jorhat,State,63858
assam,2019,3,dhubri,State,48953
assam,2019,4,kamrup metropolitan,State,373761
assam,2019,4,nagaon,State,114296
assam,2019,4,barpeta,State,103248
assam,2019,4,cachar,State,98890
assam,2019,4,sonitpur,State,93662
assam,2019,4,dibrugarh,State,93614
assam,2019,4,kamrup,State,84609
assam,2019,4,tinsukia,State,76944
assam,2019,4,jorhat,State,70809
assam,2019,4,golaghat,State,54950
assam,2020,1,kamrup metropolitan,State,412013
assam,2020,1,nagaon,State,129371
assam,2020,1,barpeta,State,116286
assam,2020,1,cachar,State,111470
assam,2020,1,sonitpur,State,105050
assam,2020,1,dibrugarh,State,104663
assam,2020,1,kamrup,State,95973
assam,2020,1,tinsukia,State,86763
assam,2020,1,jorhat,State,78731
assam,2020,1,dhubri,State,62477
assam,2020,2,kamrup metropolitan,State,457023
assam,2020,2,nagaon,State,151932
assam,2020,2,barpeta,State,135525
assam,2020,2,cachar,State,129067
assam,2020,2,sonitpur,State,121435
assam,2020,2,dibrugarh,State,121028
assam,2020,2,kamrup,State,112992
assam,2020,2,tinsukia,State,101864
assam,2020,2,jorhat,State,90601
assam,2020,2,dhubri,State,76285
assam,2020,3,kamrup metropolitan,State,499403
assam,2020,3,nagaon,State,168903
assam,2020,3,barpeta,State,150166
assam,2020,3,cachar,State,143851
assam,2020,3,dibrugarh,State,134339
assam,2020,3,sonitpur,State,134006
assam,2020,3,kamrup,State,124944
assam,2020,3,tinsukia,State,113239
assam,2020,3,jorhat,State,99517
assam,2020,3,dhubri,State,84816
assam,2020,4,kamrup metropolitan,State,546458
assam,2020,4,nagaon,State,185101
assam,2020,4,barpeta,State,164341
assam,2020,4,cachar,State,158821
assam,2020,4,dibrugarh,State,147001
assam,2020,4,sonitpur,State,146796
assam,2020,4,kamrup,State,136799
assam,2020,4,tinsukia,State,124067
assam,2020,4,jorhat,State,108380
assam,2020,4,dhubri,State,93699
assam,2021,1,kamrup metropolitan,State,589688
assam,2021,1,nagaon,State,200243
assam,2021,1,barpeta,State,177789
assam,2021,1,cachar,State,172056
assam,2021,1,sonitpur,State,158555
assam,2021,1,dibrugarh,State,158509
assam,2021,1,kamrup,State,147671
assam,2021,1,tinsukia,State,134067
assam,2021,1,jorhat,State,116616
assam,2021,1,dhubri,State,101643
assam,2021,2,kamrup metropolitan,State,630676
assam,2021,2,nagaon,State,215750
assam,2021,2,barpeta,State,191700
assam,2021,2,cachar,State,185350
assam,2021,2,dibrugarh,State,170604
assam,2021,2,sonitpur,State,170519
assam,2021,2,kamrup,State,159018
assam,2021,2,tinsukia,State,144571
assam,2021,2,jorhat,State,125247
assam,2021,2,dhubri,State,109873
assam,2021,3,kamrup metropolitan,State,677223
assam,2021,3,nagaon,State,233909
assam,2021,3,barpeta,State,207997
assam,2021,3,cachar,State,200721
assam,2021,3,sonitpur,State,184448
assam,2021,3,dibrugarh,State,184280
assam,2021,3,kamrup,State,172652
assam,2021,3,tinsukia,State,156657
assam,2021,3,jorhat,State,135179
assam,2021,3,dhubri,State,119554
assam,2021,4,kamrup metropolitan,State,723960
assam,2021,4,nagaon,State,251340
assam,2021,4,barpeta,State,223375
assam,2021,4,cachar,State,215876
assam,2021,4,sonitpur,State,198091
assam,2021,4,dibrugarh,State,197521
assam,2021,4,kamrup,State,185421
assam,2021,4,tinsukia,State,168240
assam,2021,4,jorhat,State,145111
assam,2021,4,dhubri,State,128621
assam,2022,1,kamrup metropolitan,State,767859
assam,2022,1,nagaon,State,268636
assam,2022,1,barpeta,State,238871
assam,2022,1,cachar,State,230089
assam,2022,1,sonitpur,State,211236
assam,2022,1,dibrugarh,State,210525
assam,2022,1,kamrup,State,198189
assam,2022,1,tinsukia,State,179301
assam,2022,1,jorhat,State,154589
assam,2022,1,dhubri,State,137698
assam,2022,2,kamrup metropolitan,State,810057
assam,2022,2,nagaon,State,284558
assam,2022,2,barpeta,State,253194
assam,2022,2,cachar,State,243727
assam,2022,2,sonitpur,State,223514
assam,2022,2,dibrugarh,State,222494
assam,2022,2,kamrup,State,210048
assam,2022,2,tinsukia,State,189633
assam,2022,2,jorhat,State,163307
assam,2022,2,dhubri,State,146304
assam,2022,3,kamrup metropolitan,State,854019
assam,2022,3,nagaon,State,300653
assam,2022,3,barpeta,State,267667
assam,2022,3,cachar,State,257370
assam,2022,3,sonitpur,State,235752
assam,2022,3,dibrugarh,State,234149
assam,2022,3,kamrup,State,221721
assam,2022,3,tinsukia,State,199942
assam,2022,3,jorhat,State,171824
assam,2022,3,dhubri,State,154896
assam,2022,4,kamrup metropolitan,State,897245
assam,2022,4,nagaon,State,314901
assam,2022,4,barpeta,State,280479
assam,2022,4,cachar,State,269556
assam,2022,4,sonitpur,State,246327
assam,2022,4,dibrugarh,State,244755
assam,2022,4,kamrup,State,231849
assam,2022,4,tinsukia,State,209247
assam,2022,4,jorhat,State,179437
assam,2022,4,dhubri,State,162126
assam,2023,1,kamrup metropolitan,State,938802
assam,2023,1,nagaon,State,330283
assam,2023,1,barpeta,State,294210
assam,2023,1,cachar,State,282643
assam,2023,1,sonitpur,State,258067
assam,2023,1,dibrugarh,State,256050
assam,2023,1,kamrup,State,242982
assam,2023,1,tinsukia,State,219077
assam,2023,1,jorhat,State,187799
assam,2023,1,dhubri,State,170279
assam,2023,2,kamrup metropolitan,State,975409
assam,2023,2,nagaon,State,345756
assam,2023,2,barpeta,State,307888
assam,2023,2,cachar,State,295315
assam,2023,2,sonitpur,State,269578
assam,2023,2,dibrugarh,State,267326
assam,2023,2,kamrup,State,254290
assam,2023,2,tinsukia,State,228972
assam,2023,2,jorhat,State,196116
assam,2023,2,dhubri,State,178594
assam,2023,3,kamrup metropolitan,State,1014178
assam,2023,3,nagaon,State,360999
assam,2023,3,barpeta,State,321557
assam,2023,3,cachar,State,308182
assam,2023,3,sonitpur,State,281112
assam,2023,3,dibrugarh,State,278740
assam,2023,3,kamrup,State,265357
assam,2023,3,tinsukia,State,239058
assam,2023,3,jorhat,State,204393
assam,2023,3,dhubri,State,186435
assam,2023,4,kamrup metropolitan,State,1050970
assam,2023,4,nagaon,State,375835
assam,2023,4,barpeta,State,334209
assam,2023,4,cachar,State,320070
assam,2023,4,sonitpur,State,291996
assam,2023,4,dibrugarh,State,289409
assam,2023,4,kamrup,State,276067
assam,2023,4,tinsukia,State,248429
assam,2023,4,jorhat,State,212335
assam,2023,4,dhubri,State,193881
assam,2024,1,kamrup metropolitan,State,1092571
assam,2024,1,nagaon,State,392625
assam,2024,1,barpeta,State,348707
assam,2024,1,cachar,State,334056
assam,2024,1,sonitpur,State,304871
assam,2024,1,dibrugarh,State,302007
assam,2024,1,kamrup,State,288710
assam,2024,1,tinsukia,State,259521
assam,2024,1,jorhat,State,221581
assam,2024,1,dhubri,State,202576
assam,2024,2,kamrup metropolitan,State,1134211
assam,2024,2,nagaon,State,408632
assam,2024,2,barpeta,State,362595
assam,2024,2,cachar,State,347107
assam,2024,2,sonitpur,State,316789
assam,2024,2,dibrugarh,State,313699
assam,2024,2,kamrup,State,300373
assam,2024,2,tinsukia,State,269522
assam,2024,2,jorhat,State,230436
assam,2024,2,dhubri,State,210719
assam,2024,3,kamrup metropolitan,State,1334268
assam,2024,3,nagaon,State,558602
assam,2024,3,barpeta,State,540352
assam,2024,3,kamrup,State,503346
assam,2024,3,cachar,State,503200
assam,2024,3,dhubri,State,457560
assam,2024,3,dibrugarh,State,373759
assam,2024,3,sonitpur,State,360775
assam,2024,3,goalpara,State,350819
assam,2024,3,tinsukia,State,350223
assam,2024,4,kamrup metropolitan,State,1380871
assam,2024,4,nagaon,State,580140
assam,2024,4,barpeta,State,558059
assam,2024,4,cachar,State,522779
assam,2024,4,kamrup,State,522595
assam,2024,4,dhubri,State,473943
assam,2024,4,dibrugarh,State,387487
assam,2024,4,sonitpur,State,374004
assam,2024,4,goalpara,State,363792
assam,2024,4,tinsukia,State,363224
bihar,2018,1,patna,State,425009
bihar,2018,1,muzaffarpur,State,125298
bihar,2018,1,gaya,State,91015
bihar,2018,1,purbi champaran,State,87561
bihar,2018,1,samastipur,State,76068
bihar,2018,1,bhagalpur,State,76063
bihar,2018,1,nalanda,State,75201
bihar,2018,1,darbhanga,State,74414
bihar,2018,1,vaishali,State,67921
bihar,2018,1,pashchim champaran,State,67656
bihar,2018,2,patna,State,568657
bihar,2018,2,muzaffarpur,State,172315
bihar,2018,2,gaya,State,126422
bihar,2018,2,purbi champaran,State,125890
bihar,2018,2,samastipur,State,107143
bihar,2018,2,bhagalpur,State,106461
bihar,2018,2,darbhanga,State,105558
bihar,2018,2,nalanda,State,104076
bihar,2018,2,pashchim champaran,State,97301
bihar,2018,2,vaishali,State,96694
bihar,2018,3,patna,State,684421
bihar,2018,3,muzaffarpur,State,211519
bihar,2018,3,purbi champaran,State,162122
bihar,2018,3,gaya,State,160375
bihar,2018,3,samastipur,State,134680
bihar,2018,3,darbhanga,State,132803
bihar,2018,3,bhagalpur,State,131270
bihar,2018,3,nalanda,State,128472
bihar,2018,3,pashchim champaran,State,124955
bihar,2018,3,saran,State,123407
bihar,2018,4,patna,State,826399
bihar,2018,4,muzaffarpur,State,260789
bihar,2018,4,purbi champaran,State,206934
bihar,2018,4,gaya,State,203926
bihar,2018,4,samastipur,State,169774
bihar,2018,4,darbhanga,State,167302
bihar,2018,4,bhagalpur,State,164162
bihar,2018,4,saran,State,161486
bihar,2018,4,pashchim champaran,State,161063
bihar,2018,4,nalanda,State,160167
bihar,2019,1,patna,State,964432
bihar,2019,1,muzaffarpur,State,309416
bihar,2019,1,purbi champaran,State,252394
bihar,2019,1,gaya,State,245773
bihar,2019,1,samastipur,State,204544
bihar,2019,1,darbhanga,State,202521
bihar,2019,1,saran,State,197928
bihar,2019,1,pashchim champaran,State,197074
bihar,2019,1,bhagalpur,State,195057
bihar,2019,1,madhubani,State,195036
bihar,2019,2,patna,State,1076012
bihar,2019,2,muzaffarpur,State,353459
bihar,2019,2,purbi champaran,State,292711
bihar,2019,2,gaya,State,281107
bihar,2019,2,samastipur,State,234046
bihar,2019,2,darbhanga,State,232722
bihar,2019,2,saran,State,230068
bihar,2019,2,pashchim champaran,State,227901
bihar,2019,2,madhubani,State,226202
bihar,2019,2,bhagalpur,State,223725
bihar,2019,3,patna,State,1180262
bihar,2019,3,muzaffarpur,State,396343
bihar,2019,3,purbi champaran,State,330361
bihar,2019,3,gaya,State,315649
bihar,2019,3,samastipur,State,262875
bihar,2019,3,darbhanga,State,262421
bihar,2019,3,saran,State,260966
bihar,2019,3,pashchim champaran,State,256491
bihar,2019,3,madhubani,State,255761
bihar,2019,3,bhagalpur,State,249214
bihar,2019,4,patna,State,1289426
bihar,2019,4,muzaffarpur,State,445815
bihar,2019,4,purbi champaran,State,378861
bihar,2019,4,gaya,State,356225
bihar,2019,4,samastipur,State,297942
bihar,2019,4,saran,State,297022
bihar,2019,4,darbhanga,State,296008
bihar,2019,4,pashchim champaran,State,293867
bihar,2019,4,madhubani,State,291613
bihar,2019,4,bhagalpur,State,279580
bihar,2020,1,patna,State,1397342
bihar,2020,1,muzaffarpur,State,498548
bihar,2020,1,purbi champaran,State,431458
bihar,2020,1,gaya,State,398678
bihar,2020,1,saran,State,335039
bihar,2020,1,samastipur,State,334935
bihar,2020,1,pashchim champaran,State,334931
bihar,2020,1,darbhanga,State,332707
bihar,2020,1,madhubani,State,328630
bihar,2020,1,vaishali,State,312949
bihar,2020,2,patna,State,1506233
bihar,2020,2,muzaffarpur,State,558435
bihar,2020,2,purbi champaran,State,505364
bihar,2020,2,gaya,State,447895
bihar,2020,2,pashchim champaran,State,390547
bihar,2020,2,samastipur,State,381913
bihar,2020,2,saran,State,381281
bihar,2020,2,darbhanga,State,379555
bihar,2020,2,madhubani,State,379217
bihar,2020,2,bhagalpur,State,352316
bihar,2020,3,patna,State,1625305
bihar,2020,3,muzaffarpur,State,617383
bihar,2020,3,purbi champaran,State,570592
bihar,2020,3,gaya,State,493207
bihar,2020,3,pashchim champaran,State,435319
